subject,lextale,working_memory,trial_id,type,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,RT1,RT2,RT3,RT4,RT5,RT6,RT7,RT8,RT9,RT10,RT11,RT12,RT13,RT14,RT15,RT16,RT17,RT18,RT19,RT20,RT21,RT22,RT23,RT24,Long_LEN,Long_VP1RT,Long_VP2RT,Short_LEN,Short_VP1RT,Short_VP2RT,VP_LEN,VP1_RT(ms),VP2_RT(ms),judgment_rt,response,is_correct,sentence,question
11,60,16.5,51,long,Anne,played,football,in,the,backyard,of,the,house,and,Bob,played,football,in,the,backyard,of,the,house,whereas,Cindy,studied,for,university,0.344,0.3131,0.4471,0.364,0.3256,0.9024,0.3081,0.363,0.5934,0.3859,0.2966,0.5436,1.0315,0.2886,0.2457,0.2267,0.4529,0.2714,0.396,0.4468,0.5232,0.2545,1.0316,1.4617,37,3.6167,3.4564,,,,37,3616.7,3456.4,2.4409,N,1,Anne?played football in the backyard of the house and?Bob?played football in the backyard of the house whereas?Cindy?studied for university.,Bob studied for university.
11,60,16.5,58,long,Anne,waved,flags,in,the,parade,at,the,square,and,Bob,waved,flags,in,the,parade,at,the,square,while,Cindy,stayed,at,home,0.5787,0.5336,0.6397,0.5785,0.2874,0.5589,1.0741,0.3943,0.6051,0.471,0.527,0.3343,0.3585,0.4004,0.3165,0.4324,0.4126,0.3593,0.4225,0.3683,0.2863,0.4752,0.4463,0.4499,32,4.6716,3.0365,,,,32,4671.6,3036.5,1.2129,Y,1,Anne?waved flags in the parade at the square and?Bob?waved flags in the parade at the square while?Cindy?stayed at home.,Cindy stayed at home.
11,60,16.5,64,long,Anne,cooked,pasta,in,the,kitchen,on,the,stove,and,Bob,cooked,pasta,in,the,kitchen,on,the,stove,while,Cindy,ordered,a,pizza,0.2649,0.8006,1.137,0.3751,0.3219,0.4359,0.7877,0.3427,0.4562,0.3891,0.4436,0.5261,0.3333,0.3093,0.2264,0.326,0.2938,0.2628,0.3508,0.4272,0.2233,0.3591,0.4314,0.3941,33,4.6571,2.6285,,,,33,4657.1,2628.5,2.3254,Y,1,Anne?cooked pasta in the kitchen on the stove and?Bob?cooked pasta in the kitchen on the stove while?Cindy?ordered a pizza.,Bob cooked pasta.
11,60,16.5,65,long,Anne,borrowed,books,on,the,shelf,in,the,library,and,Bob,borrowed,books,on,the,shelf,in,the,library,while,Cindy,bought,new,books,0.4035,0.6216,0.4238,0.3184,0.2757,0.5614,0.2408,0.2279,0.4356,0.2308,0.433,0.294,0.2541,0.2889,0.2166,0.418,0.2411,0.1738,0.3344,0.2485,0.3828,0.3811,0.3293,0.8026,35,3.1052,2.2209,,,,35,3105.2,2220.9,1.2659,N,1,Anne?borrowed books on the shelf in the library and?Bob?borrowed books on the shelf in the library while?Cindy?bought new books.,Cindy borrowed books.
12,56.25,15.5,12,long,Anne,borrowed,books,on,the,shelf,in,the,library,and,Bob,borrowed,books,on,the,shelf,in,the,library,while,Cindy,bought,new,books,1.8676,0.4048,0.6859,0.465,0.449,0.8303,0.9419,0.49,2.7876,0.4711,0.4762,0.9694,0.7125,0.4596,0.4441,0.6947,0.5566,0.3556,0.4244,0.5589,0.8526,0.5761,0.8914,0.4525,35,7.0545,4.6169,,,,35,7054.5,4616.9,5.5632,N,1,Anne?borrowed books on the shelf in the library and?Bob?borrowed books on the shelf in the library while?Cindy?bought new books.,Cindy borrowed books.
12,56.25,15.5,13,long,Anne,cooked,pasta,in,the,kitchen,on,the,stove,and,Bob,cooked,pasta,in,the,kitchen,on,the,stove,while,Cindy,ordered,a,pizza,0.6199,0.3234,1.0745,0.4367,0.3938,0.7925,0.522,0.4085,0.6853,0.4441,0.5113,0.9561,0.986,0.5768,0.3678,0.4235,1.1537,0.739,0.7242,0.6421,0.5458,0.8263,0.7978,1.358,33,4.6367,5.9271,,,,33,4636.7,5927.1,1.9073,Y,1,Anne?cooked pasta in the kitchen on the stove and?Bob?cooked pasta in the kitchen on the stove while?Cindy?ordered a pizza.,Bob cooked pasta.
12,56.25,15.5,19,long,Anne,waved,flags,in,the,parade,at,the,square,and,Bob,waved,flags,in,the,parade,at,the,square,while,Cindy,stayed,at,home,0.3471,2.0305,1.9241,0.4831,0.3293,0.3284,0.4301,0.4151,0.421,0.416,0.7061,0.7854,0.2865,0.438,0.2778,0.4373,0.4713,0.4249,0.3801,1.0665,0.4329,0.56,0.4419,0.5708,32,6.3616,3.5013,,,,32,6361.6,3501.3,2.5824,Y,1,Anne?waved flags in the parade at the square and?Bob?waved flags in the parade at the square while?Cindy?stayed at home.,Cindy stayed at home.
12,56.25,15.5,26,long,Anne,played,football,in,the,backyard,of,the,house,and,Bob,played,football,in,the,backyard,of,the,house,whereas,Cindy,studied,for,university,0.0757,2.2946,0.4884,0.4564,0.2788,0.2473,0.3967,0.3158,0.3094,0.3715,0.3373,0.1811,0.2566,0.268,0.2971,0.2078,0.2298,0.4858,0.2274,0.7748,0.4929,0.3736,0.3564,1.0915,37,4.7874,2.1536,,,,37,4787.4,2153.6,1.3402,N,1,Anne?played football in the backyard of the house and?Bob?played football in the backyard of the house whereas?Cindy?studied for university.,Bob studied for university.
12,56.25,15.5,27,long,Anne,ordered,coffee,at,the,cafe,behind,the,office,and,Bob,ordered,coffee,at,the,cafe,behind,the,office,while,Cindy,preferred,black,tea,0.3313,1.3615,0.9032,0.5191,0.4831,1.1672,0.6524,0.4595,0.4865,0.7509,0.6318,0.5109,0.5134,0.6835,0.399,0.4711,0.5223,0.2812,0.3694,0.5669,0.3971,1.2847,0.8669,1.3462,37,6.0325,3.7508,,,,37,6032.5,3750.8,2.9909,Y,1,Anne?ordered coffee at the cafe behind the office and?Bob?ordered coffee at the cafe behind the office while?Cindy?preferred black tea.,Anne ordered coffee.
12,56.25,15.5,37,long,Anne,shared,information,at,the,workplace,in,the,meeting,and,Bob,shared,information,at,the,workplace,in,the,meeting,while,Cindy,finished,the,report,0.3633,0.321,0.6631,1.3052,0.3659,0.6796,0.7468,0.4343,0.6167,0.4252,0.2909,0.4802,0.533,0.2978,0.4169,0.3541,0.3124,0.2812,0.4264,0.342,0.4683,0.6096,0.477,0.6157,43,5.1326,3.102,,,,43,5132.6,3102,2.7295,Y,1,Anne?shared information at the workplace in the meeting and?Bob?shared information at the workplace in the meeting while?Cindy?finished the report.,Cindy finished the report.
12,56.25,15.5,39,long,Anne,bought,clothes,in,the,store,by,the,bridge,and,Bob,bought,clothes,in,the,store,by,the,bridge,while,Cindy,waited,for,them,0.3572,0.2631,0.8394,0.4949,0.3839,0.5497,1.0879,0.1937,0.4484,0.4468,0.3098,0.2753,1.035,0.4279,0.3265,0.2356,0.4902,0.2903,0.5186,0.7063,0.2078,0.2376,0.4487,0.7513,34,4.261,3.5994,,,,34,4261,3599.4,1.3044,N,1,Anne?bought clothes in the store by the bridge and?Bob?bought clothes in the store by the bridge while?Cindy?waited for them.,Bob waited for others.
12,56.25,15.5,40,long,Anne,trained,dogs,in,the,yard,of,the,house,and,Bob,trained,dogs,in,the,yard,of,the,house,while,Cindy,took,a,nap,0.2764,0.1573,0.9249,0.8759,0.4213,0.4493,0.4422,0.4836,0.5875,0.5474,0.5837,0.6697,0.6047,0.4833,0.6061,0.6263,0.5621,0.5043,0.4892,0.5977,0.5207,0.6044,0.575,2.1207,30,4.342,4.5457,,,,30,4342,4545.7,2.1756,N,1,Anne?trained dogs in the yard of the house and?Bob?trained dogs in the yard of the house while?Cindy?took a nap.,Anne took a nap.
12,56.25,15.5,45,long,Anne,drank,beer,in,the,pub,around,the,corner,and,Bob,drank,beer,in,the,pub,around,the,corner,while,Cindy,ate,a,burger,0.0382,1.5588,0.6877,0.5108,0.3883,0.6702,0.8254,0.4269,0.8054,0.581,0.6893,0.6596,0.8918,0.4007,0.2929,0.4993,0.4759,0.3535,0.6911,0.5877,0.4184,0.3158,0.3597,0.2562,32,5.8735,4.2648,,,,32,5873.5,4264.8,2.3245,Y,1,Anne?drank beer in the pub around the corner and?Bob?drank beer in the pub around the corner while?Cindy?ate a burger.,Cindy ate a burger.
12,56.25,15.5,55,long,Anne,watched,television,on,the,sofa,in,the,room,and,Bob,watched,television,on,the,sofa,in,the,room,while,Cindy,read,the,newspaper,0.628,0.7868,0.9234,0.2739,0.3452,0.2703,0.3589,1.5892,0.1776,0.3322,0.2532,0.1813,0.3109,0.1931,0.2947,0.1922,0.2605,0.2688,0.2925,0.3142,0.3665,0.3884,0.2459,0.608,35,4.7253,1.994,,,,35,4725.3,1994,2.0044,N,1,Anne?watched television on the sofa in the room and?Bob?watched television on the sofa in the room while?Cindy?read the newspaper.,Anne read the newspaper.
12,56.25,15.5,56,long,Anne,drove,cars,in,the,race,on,the,street,and,Bob,drove,cars,in,the,race,on,the,street,whereas,Cindy,preferred,to,watch,0.3245,0.2492,0.2418,1.1136,0.2663,0.5158,0.3819,0.2871,0.2674,0.5523,1.294,0.5198,0.3704,0.4746,0.4148,0.3348,0.5858,0.7004,0.5279,0.5581,0.3056,0.3447,0.3634,0.3577,29,3.3231,3.9285,,,,29,3323.1,3928.5,2.3115,Y,1,Anne?drove cars in the race on the street and?Bob?drove cars in the race on the street whereas?Cindy?preferred to watch.,Anne drove cars.
12,56.25,15.5,59,long,Anne,ate,fish,in,the,restaurant,on,the,pier,and,Bob,ate,fish,in,the,restaurant,on,the,pier,whereas,Cindy,drank,a,Coke,0.3908,0.4316,0.4296,0.4357,0.289,0.6899,0.3521,0.2643,0.32,0.3714,0.3861,0.4443,0.402,0.3082,0.2384,0.1942,0.362,0.3024,0.175,0.4591,0.4164,0.3432,0.3816,0.7471,31,3.2122,2.4265,,,,31,3212.2,2426.5,2.4954,N,1,Anne?ate fish in the restaurant on the pier and?Bob?ate fish in the restaurant on the pier whereas?Cindy?drank a Coke.,Anne drank a Coke.
12,56.25,15.5,61,long,Anne,booked,tickets,on,the,phone,ahead,of,time,and,Bob,booked,tickets,on,the,phone,ahead,of,time,whereas,Cindy,had,no,money,0.6319,0.8252,0.7683,0.355,0.4152,0.3174,0.5059,0.4441,0.2302,0.2201,0.2498,0.3435,0.4177,0.1734,0.1434,0.3592,0.1386,0.4669,0.3086,0.3304,0.4808,0.4102,0.4032,0.4658,34,3.8613,2.3513,,,,34,3861.3,2351.3,2.4407,Y,1,Anne?booked tickets on the phone ahead of time and?Bob?booked tickets on the phone ahead of time whereas?Cindy?had no money.,Anne booked tickets.
12,56.25,15.5,64,long,Anne,attended,school,in,the,county,down,the,road,and,Bob,attended,school,in,the,county,down,the,road,while,Cindy,stayed,in,daycare,0.4724,0.4126,0.3573,0.2391,0.3219,0.8739,0.212,0.3065,0.3379,0.257,0.4261,0.2107,0.3457,0.5034,0.4004,0.4427,0.3169,0.3044,0.2706,0.2669,0.42,0.2237,0.4494,0.8276,36,3.0612,2.7948,,,,36,3061.2,2794.8,1.6013,Y,0,Anne?attended school in the county down the road and?Bob?attended school in the county down the road while?Cindy?stayed in daycare.,Cindy attended school.
12,56.25,15.5,67,long,Anne,rode,horses,at,the,ranch,in,the,morning,and,Bob,rode,horses,at,the,ranch,in,the,morning,while,Cindy,stayed,at,home,0.4345,0.3024,0.3837,0.3918,0.1928,0.5317,0.9684,2.6849,0.5448,0.5991,0.4575,0.7267,0.4854,0.5003,0.2815,0.3372,0.4293,0.4155,0.4273,0.5188,0.2753,1.5227,0.5008,0.9273,32,6.0005,3.6032,,,,32,6000.5,3603.2,2.612,Y,1,Anne?rode horses at the ranch in the morning and?Bob?rode horses at the ranch in the morning while?Cindy?stayed at home.,Cindy stayed at home.
12,56.25,15.5,68,long,Anne,fed,birds,in,the,park,in,the,city,and,Bob,fed,birds,in,the,park,in,the,city,whereas,Cindy,watched,the,birds,0.5443,1.3923,2.2694,0.5119,0.6817,0.7167,0.8174,0.434,0.4748,0.3674,0.5838,0.2562,0.4957,0.3527,0.2863,0.4815,0.3758,0.3549,0.3142,0.5705,0.4228,0.2731,0.5279,0.7034,26,7.2982,2.9173,,,,26,7298.2,2917.3,2.7072,Y,1,Anne?fed birds in the park in the city and?Bob?fed birds in the park in the city whereas?Cindy?watched the birds.,Bob fed birds.
13,57.5,14,9,long,Anne,fed,birds,in,the,park,in,the,city,and,Bob,fed,birds,in,the,park,in,the,city,whereas,Cindy,watched,the,birds,0.5895,0.3389,0.6665,0.3936,0.3844,0.4202,0.3765,0.3915,0.3024,0.8727,0.6153,0.7112,0.4863,0.4029,0.4349,0.4376,0.3776,0.3609,0.4235,0.5122,0.3488,0.2949,0.4277,0.3443,26,3.274,3.6349,,,,26,3274,3634.9,1.3994,Y,1,Anne?fed birds in the park in the city and?Bob?fed birds in the park in the city whereas?Cindy?watched the birds.,Bob fed birds.
13,57.5,14,10,long,Anne,rode,horses,at,the,ranch,in,the,morning,and,Bob,rode,horses,at,the,ranch,in,the,morning,while,Cindy,stayed,at,home,0.5962,0.3921,1.0113,0.3477,0.4282,0.3253,0.5509,0.3533,0.4437,0.3177,0.3074,0.2843,0.3458,0.3675,0.3401,0.3264,0.2401,0.3244,0.3105,0.3582,0.2386,0.19,0.3315,0.2753,32,3.8525,2.5391,,,,32,3852.5,2539.1,1.4204,Y,1,Anne?rode horses at the ranch in the morning and?Bob?rode horses at the ranch in the morning while?Cindy?stayed at home.,Cindy stayed at home.
13,57.5,14,13,long,Anne,attended,school,in,the,county,down,the,road,and,Bob,attended,school,in,the,county,down,the,road,while,Cindy,stayed,in,daycare,0.4189,0.2196,0.5516,0.4694,0.3901,1.132,0.6614,0.737,0.5143,0.4292,0.3304,0.2394,0.3951,0.3604,0.4135,0.4428,0.3158,0.3288,0.3901,0.5426,0.5185,0.5633,0.3769,1.2476,36,4.6754,2.8859,,,,36,4675.4,2885.9,1.8576,N,1,Anne?attended school in the county down the road and?Bob?attended school in the county down the road while?Cindy?stayed in daycare.,Cindy attended school.
13,57.5,14,16,long,Anne,booked,tickets,on,the,phone,ahead,of,time,and,Bob,booked,tickets,on,the,phone,ahead,of,time,whereas,Cindy,had,no,money,0.6139,0.5078,0.8839,0.4194,0.315,0.1873,0.3801,0.3831,0.3709,0.3845,0.6328,0.4768,0.3146,0.3102,0.3101,0.3543,0.6492,0.5308,0.4783,0.5405,0.3128,0.1822,0.4368,0.5716,34,3.4475,3.4243,,,,34,3447.5,3424.3,1.761,Y,1,Anne?booked tickets on the phone ahead of time and?Bob?booked tickets on the phone ahead of time whereas?Cindy?had no money.,Anne booked tickets.
13,57.5,14,18,long,Anne,ate,fish,in,the,restaurant,on,the,pier,and,Bob,ate,fish,in,the,restaurant,on,the,pier,whereas,Cindy,drank,a,Coke,0.3861,0.3988,0.7475,0.642,0.4729,0.5696,0.3366,0.333,0.377,0.4493,0.5974,0.6704,0.3328,0.2626,0.2683,0.6014,0.332,0.4147,0.3687,0.3784,0.1661,0.3475,0.4083,0.2937,31,3.8774,3.2509,,,,31,3877.4,3250.9,1.6625,N,1,Anne?ate fish in the restaurant on the pier and?Bob?ate fish in the restaurant on the pier whereas?Cindy?drank a Coke.,Anne drank a Coke.
13,57.5,14,21,long,Anne,drove,cars,in,the,race,on,the,street,and,Bob,drove,cars,in,the,race,on,the,street,whereas,Cindy,preferred,to,watch,0.3592,0.2617,0.6592,0.4073,0.3373,0.3057,0.5144,0.6482,0.5305,0.2591,0.2685,0.1901,0.3616,0.3568,0.2517,0.3816,0.2135,0.3136,0.3036,0.1965,0.2697,0.3574,0.4689,0.2418,29,3.6643,2.3725,,,,29,3664.3,2372.5,1.7991,Y,1,Anne?drove cars in the race on the street and?Bob?drove cars in the race on the street whereas?Cindy?preferred to watch.,Anne drove cars.
13,57.5,14,22,long,Anne,watched,television,on,the,sofa,in,the,room,and,Bob,watched,television,on,the,sofa,in,the,room,while,Cindy,read,the,newspaper,0.3784,0.2228,0.6127,0.3933,0.3316,0.4965,0.2896,0.2382,0.1889,0.2239,0.2009,0.2158,0.2413,0.2972,0.3894,0.2854,0.3195,0.2816,0.4164,0.3567,0.3186,0.333,0.4622,0.667,35,2.7736,2.4466,,,,35,2773.6,2446.6,1.5125,N,1,Anne?watched television on the sofa in the room and?Bob?watched television on the sofa in the room while?Cindy?read the newspaper.,Anne read the newspaper.
13,57.5,14,32,long,Anne,drank,beer,in,the,pub,around,the,corner,and,Bob,drank,beer,in,the,pub,around,the,corner,while,Cindy,ate,a,burger,0.2865,0.2801,0.4149,0.3797,0.1719,0.1449,0.1508,0.4228,0.23,0.289,0.2431,0.2226,0.1826,0.2079,0.2078,0.1913,0.373,0.2866,0.2391,0.1766,0.1962,0.6401,0.3095,0.8941,32,2.1951,1.9109,,,,32,2195.1,1910.9,1.2013,Y,1,Anne?drank beer in the pub around the corner and?Bob?drank beer in the pub around the corner while?Cindy?ate a burger.,Cindy ate a burger.
13,57.5,14,37,long,Anne,trained,dogs,in,the,yard,of,the,house,and,Bob,trained,dogs,in,the,yard,of,the,house,while,Cindy,took,a,nap,0.4142,0.4231,0.7913,0.5451,0.4871,0.4871,0.7781,0.681,0.7021,0.9164,0.2999,0.318,0.241,0.2405,0.2168,0.2386,0.1923,0.2025,0.2482,0.2307,0.4984,0.2093,0.2988,0.2669,30,4.8949,1.8979,,,,30,4894.9,1897.9,1.5239,N,1,Anne?trained dogs in the yard of the house and?Bob?trained dogs in the yard of the house while?Cindy?took a nap.,Anne took a nap.
13,57.5,14,38,long,Anne,bought,clothes,in,the,store,by,the,bridge,and,Bob,bought,clothes,in,the,store,by,the,bridge,while,Cindy,waited,for,them,0.4238,0.7799,2.2488,0.3276,0.3236,0.2427,0.6259,0.5317,2.1066,0.335,0.2096,0.5947,0.2757,0.264,0.3338,0.3931,0.2964,0.4566,0.5059,0.3576,0.4643,0.2091,0.5665,0.5025,34,7.1868,3.1202,,,,34,7186.8,3120.2,1.3076,N,1,Anne?bought clothes in the store by the bridge and?Bob?bought clothes in the store by the bridge while?Cindy?waited for them.,Bob waited for others.
13,57.5,14,40,long,Anne,shared,information,at,the,workplace,in,the,meeting,and,Bob,shared,information,at,the,workplace,in,the,meeting,while,Cindy,finished,the,report,0.2847,0.5317,1.2448,0.7783,0.6124,1.5781,0.4796,0.4107,0.861,0.5238,0.3102,0.4664,0.564,0.3046,0.2259,0.5046,0.3595,0.2182,0.2298,0.3202,0.2405,0.2447,0.4878,0.6531,43,6.4966,2.873,,,,43,6496.6,2873,2.4559,Y,1,Anne?shared information at the workplace in the meeting and?Bob?shared information at the workplace in the meeting while?Cindy?finished the report.,Cindy finished the report.
13,57.5,14,50,long,Anne,ordered,coffee,at,the,cafe,behind,the,office,and,Bob,ordered,coffee,at,the,cafe,behind,the,office,while,Cindy,preferred,black,tea,0.3263,0.2492,0.7291,0.5775,0.3978,0.368,0.339,0.3726,0.2924,0.3664,0.3262,0.317,0.7126,0.2998,0.2605,0.4218,0.2329,0.2656,0.2335,0.2577,0.3145,0.564,0.3349,0.8103,37,3.3256,2.7437,,,,37,3325.6,2743.7,2.1303,Y,1,Anne?ordered coffee at the cafe behind the office and?Bob?ordered coffee at the cafe behind the office while?Cindy?preferred black tea.,Anne ordered coffee.
13,57.5,14,51,long,Anne,played,football,in,the,backyard,of,the,house,and,Bob,played,football,in,the,backyard,of,the,house,whereas,Cindy,studied,for,university,0.4437,0.3838,0.4824,0.4841,0.4494,0.4496,0.4288,0.4714,0.5276,0.3967,0.3664,0.5555,0.8375,0.8386,0.4771,0.6875,0.3595,0.2868,0.3954,0.3067,0.3329,0.1848,0.2102,0.4576,37,3.6771,4.4379,,,,37,3677.1,4437.9,1.3094,N,1,Anne?played football in the backyard of the house and?Bob?played football in the backyard of the house whereas?Cindy?studied for university.,Bob studied for university.
13,57.5,14,58,long,Anne,waved,flags,in,the,parade,at,the,square,and,Bob,waved,flags,in,the,parade,at,the,square,while,Cindy,stayed,at,home,0.3833,0.3289,0.7566,0.3854,0.3844,1.438,0.4321,0.436,0.7566,0.3996,0.1858,0.4149,0.4712,0.2476,0.2628,0.3936,0.319,0.3981,0.3044,0.3099,0.38,0.2495,0.4549,0.495,32,4.918,2.8116,,,,32,4918,2811.6,1.2626,Y,1,Anne?waved flags in the parade at the square and?Bob?waved flags in the parade at the square while?Cindy?stayed at home.,Cindy stayed at home.
13,57.5,14,64,long,Anne,cooked,pasta,in,the,kitchen,on,the,stove,and,Bob,cooked,pasta,in,the,kitchen,on,the,stove,while,Cindy,ordered,a,pizza,0.4161,0.3257,0.456,1.1691,0.4324,0.4829,0.3281,0.2182,1.007,0.5681,0.497,0.42,0.2356,0.2136,0.2117,0.2023,0.307,0.3767,0.2443,0.9221,0.2995,0.2426,0.4149,0.6724,33,4.4194,2.2112,,,,33,4419.4,2211.2,1.7319,Y,1,Anne?cooked pasta in the kitchen on the stove and?Bob?cooked pasta in the kitchen on the stove while?Cindy?ordered a pizza.,Bob cooked pasta.
13,57.5,14,65,long,Anne,borrowed,books,on,the,shelf,in,the,library,and,Bob,borrowed,books,on,the,shelf,in,the,library,while,Cindy,bought,new,books,0.4387,0.919,0.6541,0.5548,0.8025,0.6433,0.5617,0.5598,1.4599,0.7386,0.3404,0.4403,0.2789,0.273,0.3322,0.2582,0.2428,0.2132,0.2854,0.3481,0.2577,0.2197,0.3824,0.3539,35,6.1551,2.324,,,,35,6155.1,2324,1.4746,N,1,Anne?borrowed books on the shelf in the library and?Bob?borrowed books on the shelf in the library while?Cindy?bought new books.,Cindy borrowed books.
14,46.25,14.5,12,long,Anne,borrowed,books,on,the,shelf,in,the,library,and,Bob,borrowed,books,on,the,shelf,in,the,library,while,Cindy,bought,new,books,0.6639,1.4239,0.7557,2.1604,0.7798,2.3319,0.7069,0.4826,1.2571,0.4595,0.4203,0.6776,0.5667,0.5159,0.4322,0.9132,0.4732,0.3976,0.6021,0.4326,0.399,0.733,0.5555,0.5111,35,9.8983,4.5785,,,,35,9898.3,4578.5,2.7878,N,1,Anne?borrowed books on the shelf in the library and?Bob?borrowed books on the shelf in the library while?Cindy?bought new books.,Cindy borrowed books.
14,46.25,14.5,13,long,Anne,cooked,pasta,in,the,kitchen,on,the,stove,and,Bob,cooked,pasta,in,the,kitchen,on,the,stove,while,Cindy,ordered,a,pizza,0.6842,1.0605,1.1954,0.4893,0.3864,0.5645,0.4197,0.7571,1.1614,0.3821,0.3119,0.4317,0.6286,0.4643,0.4194,2.4498,0.7438,0.4477,1.7308,0.7611,0.3301,0.3633,1.0246,0.8189,33,6.0343,7.3161,,,,33,6034.3,7316.1,4.1846,Y,1,Anne?cooked pasta in the kitchen on the stove and?Bob?cooked pasta in the kitchen on the stove while?Cindy?ordered a pizza.,Bob cooked pasta.
14,46.25,14.5,19,long,Anne,waved,flags,in,the,parade,at,the,square,and,Bob,waved,flags,in,the,parade,at,the,square,while,Cindy,stayed,at,home,0.5386,0.4272,1.8499,0.4505,0.3659,1.8683,0.8693,0.4335,1.9296,0.6899,0.8795,0.5008,0.5303,0.3636,0.343,0.5674,0.3275,0.3646,1.1165,0.492,0.3951,2.9061,0.4109,0.8163,32,8.1942,4.1137,,,,32,8194.2,4113.7,1.736,N,0,Anne?waved flags in the parade at the square and?Bob?waved flags in the parade at the square while?Cindy?stayed at home.,Cindy stayed at home.
14,46.25,14.5,26,long,Anne,played,football,in,the,backyard,of,the,house,and,Bob,played,football,in,the,backyard,of,the,house,whereas,Cindy,studied,for,university,0.7199,1.2305,0.6284,0.6569,0.6207,3.766,0.4418,0.3888,0.6716,0.5333,0.5831,1.0951,0.6777,0.5538,0.408,0.5766,0.407,0.4696,0.3852,0.7401,0.5533,0.5769,0.5241,0.8988,37,8.4047,4.573,,,,37,8404.7,4573,1.5062,N,1,Anne?played football in the backyard of the house and?Bob?played football in the backyard of the house whereas?Cindy?studied for university.,Bob studied for university.
14,46.25,14.5,27,long,Anne,ordered,coffee,at,the,cafe,behind,the,office,and,Bob,ordered,coffee,at,the,cafe,behind,the,office,while,Cindy,preferred,black,tea,0.4805,2.8874,0.8359,0.5877,1.0681,1.8984,0.7918,0.462,1.9921,0.5293,0.4855,0.5641,0.5373,0.402,0.4276,0.7302,0.5956,0.5376,0.6362,0.4182,0.7663,2.5268,0.9087,1.4435,37,10.5234,4.4306,,,,37,10523.4,4430.6,2.2168,Y,1,Anne?ordered coffee at the cafe behind the office and?Bob?ordered coffee at the cafe behind the office while?Cindy?preferred black tea.,Anne ordered coffee.
14,46.25,14.5,37,long,Anne,shared,information,at,the,workplace,in,the,meeting,and,Bob,shared,information,at,the,workplace,in,the,meeting,while,Cindy,finished,the,report,0.7417,1.1408,0.7729,0.3919,0.2716,1.0333,0.496,0.4711,0.6229,0.5343,0.5455,0.4725,0.7945,0.3534,0.2434,0.5382,0.3506,0.346,0.5535,0.3123,0.3448,1.1928,0.3994,0.685,43,5.2005,3.6521,,,,43,5200.5,3652.1,3.3404,Y,1,Anne?shared information at the workplace in the meeting and?Bob?shared information at the workplace in the meeting while?Cindy?finished the report.,Cindy finished the report.
